SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100214A,0.7622410655021667,0.7971586585044861,0.8035218715667725,0.6860424876213074,14,13,11,14,14,16,6540,6403,4629,6130,6204,4076,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100214A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100214A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100214A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100214A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100214A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100214A_ET.npz']"
100193B,0.9017239212989807,0.9029447436332703,0.9021350741386414,0.9000920057296753,3,3,2,2,2,2,5705,5684,5392,5773,5791,5478,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100193B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100193B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100193B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100193B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100193B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100193B_ET.npz']"
100239A,0.6322301030158997,0.6324435472488403,0.632016658782959,0.0,2,3,1,4,4,0,208,202,65,279,279,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100239A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100239A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100239A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100239A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100239A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100239A_ET.npz']"
100107A,0.5880277752876282,0.5957446694374084,0.5803108811378479,0.0,3,3,1,1,1,0,118,123,9,70,70,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100107A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100107A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100107A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100107A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100107A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100107A_ET.npz']"
100238F,0.827828586101532,0.826367974281311,0.8235973119735718,0.8335204124450684,9,9,4,11,11,1,3430,3400,2703,3533,3533,2643,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100238F_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238F_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238F_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238F_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238F_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238F_ET.npz']"
100377A,0.7726602554321289,0.782608687877655,0.7627118825912476,0.0,1,1,0,1,1,0,68,71,0,47,47,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100377A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100377A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100377A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100377A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100377A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100377A_ET.npz']"
100222B,0.8426434993743896,0.8537580370903015,0.8480963110923767,0.8260761499404907,5,5,4,6,6,4,8805,8689,7773,9090,9092,8349,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100222B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100222B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100222B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100222B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100222B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100222B_ET.npz']"
100307A,0.8702704906463623,0.8871612548828125,0.8921103477478027,0.8315399289131165,7,5,1,1,1,1,11511,11373,8781,11256,11391,7947,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100307A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100307A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100307A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100307A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100307A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100307A_ET.npz']"
100375A,0.8896358609199524,0.8883761167526245,0.8983502984046936,0.8821812272071838,10,10,9,13,13,11,26469,26248,22977,28134,28853,24299,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100375A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100375A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100375A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100375A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100375A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100375A_ET.npz']"
100164A,0.6017250418663025,0.6471499800682068,0.6436583995819092,0.5143665671348572,29,29,29,48,48,36,9302,9353,3621,8119,8119,3444,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100164A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100164A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100164A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100164A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100164A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100164A_ET.npz']"
100139A,0.6234203577041626,0.7061044573783875,0.6876574158668518,0.47649919986724854,9,10,6,6,6,6,875,874,361,714,714,256,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100139A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100139A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100139A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139A_ET.npz']"
100355A,0.8886008262634277,0.8923869729042053,0.8913016319274902,0.882114052772522,3,3,3,4,4,4,56503,56536,52531,64579,64579,59518,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100355A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100355A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100355A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100355A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100355A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100355A_ET.npz']"
100347A,0.7506722807884216,0.7716631293296814,0.7718387246131897,0.7085149884223938,13,13,12,26,26,16,3319,3289,1899,3259,3259,1542,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100347A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100347A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100347A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100347A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100347A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100347A_ET.npz']"
100269A,0.6960504055023193,0.763005793094635,0.7647058963775635,0.5604395866394043,4,3,1,1,1,1,207,201,95,139,139,87,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100269A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100269A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100269A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100269A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100269A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100269A_ET.npz']"
100369B,0.9200082421302795,0.9238677024841309,0.9289125204086304,0.9072446227073669,3,3,2,2,2,2,28085,27914,23346,30668,31140,25794,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100369B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369B_ET.npz']"
100284A,0.8636685013771057,0.8665798902511597,0.8681634664535522,0.8562621474266052,4,4,3,4,4,3,11872,11813,11401,10411,10457,9686,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100284A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100284A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100284A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100284A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100284A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100284A_ET.npz']"
100229A,0.8639020919799805,0.8624539971351624,0.8614044785499573,0.8678476810455322,3,3,2,4,4,2,14771,14827,14186,15946,15946,13812,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100229A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100229A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100229A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100229A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100229A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100229A_ET.npz']"
100383A,0.9263298511505127,0.9305064082145691,0.9301465153694153,0.9183366894721985,3,4,1,1,1,1,31008,31083,28613,29458,29458,26626,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100383A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100383A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100383A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100383A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100383A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100383A_ET.npz']"
100351A,0.9228692054748535,0.9312312006950378,0.9284878969192505,0.9088884592056274,15,15,11,15,15,13,33030,32788,28340,33061,33061,28239,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100351A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100351A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100351A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100351A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100351A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100351A_ET.npz']"
100152A,0.7873349189758301,0.7835760712623596,0.8378115296363831,0.7406171560287476,2,3,4,2,2,1,5443,5329,2977,4445,4943,3018,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100152A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100152A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100152A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100152A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100152A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100152A_ET.npz']"
100277A,0.8325269222259521,0.8794564008712769,0.8817817568778992,0.7363426685333252,2,1,1,1,1,1,6062,5950,4310,5270,5275,3067,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100277A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100277A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100277A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100277A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100277A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100277A_ET.npz']"
100161A,0.9115872383117676,0.9202581644058228,0.9215430617332458,0.8929606676101685,11,10,10,10,10,3,19787,19496,15110,19565,19621,14907,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100161A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100161A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100161A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100161A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100161A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100161A_ET.npz']"
100248A,0.766244649887085,0.7764672636985779,0.7826815843582153,0.7395852208137512,3,3,2,5,5,3,3023,3061,2533,4099,4099,2916,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100248A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100248A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100248A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100248A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100248A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100248A_ET.npz']"
100394A,0.8229500651359558,0.7847579717636108,0.878279447555542,0.8058128356933594,4,4,5,3,3,1,41445,41384,30302,29438,35382,23785,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100394A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100394A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100394A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100394A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100394A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100394A_ET.npz']"
100212B,0.7317764163017273,0.7169274687767029,0.7147766351699829,0.7636250257492065,14,14,11,31,31,6,2578,2604,1646,2343,2343,1565,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100212B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100212B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100212B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100212B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100212B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100212B_ET.npz']"
100223A,0.45098814368247986,0.447430819272995,0.4545454680919647,0.0,7,7,5,42,42,0,605,594,87,660,660,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100223A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100223A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100223A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100223A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100223A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100223A_ET.npz']"
100123A,0.9272401928901672,0.9303445816040039,0.9269595146179199,0.9244166016578674,3,3,2,1,1,1,16712,16750,15903,17327,17327,16366,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100123A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100123A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100123A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100123A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100123A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100123A_ET.npz']"
100238G,0.7877292037010193,0.7699999809265137,0.7817589640617371,0.8114285469055176,15,15,5,34,34,1,4077,4088,2393,4123,4201,2507,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100238G_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238G_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100238G_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238G_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238G_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238G_ET.npz']"
100263A,0.7109375,0.7677828669548035,0.7993593215942383,0.5656703114509583,7,7,9,8,8,6,4459,4454,1685,4679,4911,2731,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100263A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100263A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100263A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100263A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100263A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100263A_ET.npz']"
100228A,0.7792479395866394,0.7733606696128845,0.8126747012138367,0.7517085075378418,3,3,3,6,6,3,31592,31697,28315,26968,28770,23777,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100228A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100228A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100228A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100228A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100228A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100228A_ET.npz']"
100243A,0.9521490931510925,0.9546400308609009,0.9560753703117371,0.9457318186759949,4,4,1,2,2,1,53775,53726,49344,53434,53617,48614,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100243A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100243A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100243A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100243A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100243A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100243A_ET.npz']"
100153A,0.9051287770271301,0.9082762598991394,0.9116037487983704,0.8955065011978149,16,14,7,27,27,10,34764,34759,30093,35763,35787,30016,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100153A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100153A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100153A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100153A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100153A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100153A_ET.npz']"
100318B,0.7573773264884949,0.7430939078330994,0.7409470677375793,0.7880910634994507,5,5,1,1,1,1,401,395,284,323,323,287,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100318B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100318B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100318B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100318B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100318B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100318B_ET.npz']"
100344A,0.8824124336242676,0.8883965611457825,0.879127025604248,0.8797138929367065,4,4,1,3,3,2,1695,1658,1443,1916,1916,1633,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100344A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100344A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100344A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100344A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100344A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100344A_ET.npz']"
100187A,0.9044157862663269,0.9312410950660706,0.9311910271644592,0.8508152961730957,6,5,2,1,1,1,19684,19510,13855,19700,19700,12515,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100187A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100187A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100187A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100187A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100187A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100187A_ET.npz']"
100132C,0.841317355632782,0.856616735458374,0.8507921099662781,0.8165432214736938,4,4,3,4,4,4,4100,4097,3636,4046,4046,3521,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100132C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100132C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100132C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100132C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100132C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100132C_ET.npz']"
100386B,0.9116365909576416,0.9059975743293762,0.9319794178009033,0.89693284034729,4,3,6,4,4,2,62281,62676,44284,63737,67417,48180,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100386B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100386B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386B_ET.npz']"
100335C,0.9192245602607727,0.9227174520492554,0.9256121516227722,0.9093441963195801,3,3,2,3,3,1,16817,16791,14429,17421,17556,15001,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100335C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100335C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100335C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100335C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100335C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100335C_ET.npz']"
100397A,0.725256621837616,0.794040322303772,0.8147512674331665,0.5669782161712646,1,1,1,1,1,3,634,639,179,507,527,142,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100397A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100397A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100397A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100397A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100397A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100397A_ET.npz']"
100190A,0.8958274722099304,0.8974298238754272,0.9001684784889221,0.8898839354515076,6,5,2,2,2,3,15769,15640,13881,18081,18187,16269,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100190A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100190A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100190A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100190A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100190A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100190A_ET.npz']"
100120A,0.2800091505050659,0.27840909361839294,0.2816092073917389,0.0,4,4,2,5,5,0,253,249,53,99,99,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100120A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100120A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100120A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100120A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100120A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100120A_ET.npz']"
100347B,0.6002073287963867,0.6019724011421204,0.5994464159011841,0.5992031693458557,14,14,8,23,23,7,1145,1139,516,1390,1390,739,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100347B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100347B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100347B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100347B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100347B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100347B_ET.npz']"
100216B,0.8054233193397522,0.848024308681488,0.8458375930786133,0.7224080562591553,6,5,3,5,5,5,1025,997,276,949,949,322,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100216B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100216B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100216B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100216B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100216B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100216B_ET.npz']"
100358A,0.4451817274093628,0.4459190368652344,0.4444444477558136,0.0,7,9,4,32,32,0,660,629,246,847,847,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100358A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100358A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100358A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100358A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100358A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100358A_ET.npz']"
100412A,0.878014326095581,0.8142387270927429,0.946769118309021,0.8730351328849792,5,5,10,7,7,12,60949,60629,29527,47572,61443,33199,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100412A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100412A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100412A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100412A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100412A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100412A_ET.npz']"
100248B,0.9124858975410461,0.9195473194122314,0.9204022884368896,0.8975082039833069,5,5,5,7,7,3,25409,25332,22810,23365,23388,21174,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100248B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100248B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100248B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100248B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100248B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100248B_ET.npz']"
100109A,0.9222843647003174,0.9201810956001282,0.9292253851890564,0.9174465537071228,5,5,6,5,5,7,162702,164809,144557,181402,183395,162650,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100109A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100109A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100109A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100109A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100109A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100109A_ET.npz']"
100210B,0.7197463512420654,0.7258626818656921,0.7279244661331177,0.705452024936676,11,11,9,17,17,6,4909,4818,3810,6567,6620,4939,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100210B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100210B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100210B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100210B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100210B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100210B_ET.npz']"
