SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100239A,0.6134026050567627,0.6111111044883728,0.6156941652297974,0.0,3,3,2,4,4,0,225,218,129,279,279,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100239A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100239A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100239A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100239A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100239A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100239A_ET.npz']"
100107A,0.4396135210990906,0.43478259444236755,0.4444444477558136,0.0,4,5,1,1,1,0,206,200,48,70,70,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100107A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100107A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100107A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100107A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100107A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100107A_ET.npz']"
100238F,0.8411195874214172,0.8435373902320862,0.8421664237976074,0.8376550078392029,15,15,5,11,11,1,3376,3354,2679,3533,3533,2643,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100238F_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238F_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238F_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238F_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238F_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238F_ET.npz']"
100377A,0.8949939012527466,0.901098906993866,0.8888888955116272,0.0,1,1,0,1,1,0,44,43,0,47,47,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100377A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100377A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100377A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100377A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100377A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100377A_ET.npz']"
100222B,0.8473138213157654,0.8484195470809937,0.8573223948478699,0.8361995220184326,14,11,9,6,6,4,10398,10007,9154,9090,9092,8349,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100222B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100222B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100222B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100222B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100222B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100222B_ET.npz']"
100307A,0.8418254852294922,0.8607532978057861,0.8704370856285095,0.7942860126495361,9,8,9,1,1,1,13197,13045,10394,11256,11391,7947,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100307A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100307A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100307A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100307A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100307A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100307A_ET.npz']"
100375A,0.8443451523780823,0.8411179780960083,0.8604078888893127,0.8315096497535706,15,18,19,13,13,11,30293,30477,26606,28134,28853,24299,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100375A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100375A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100375A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100375A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100375A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100375A_ET.npz']"
100164A,0.67051762342453,0.6906253695487976,0.7003362774848938,0.6205911636352539,49,46,43,48,48,36,8159,8236,3559,8119,8119,3444,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100164A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100164A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100164A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100164A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100164A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100164A_ET.npz']"
100139A,0.45498111844062805,0.43938732147216797,0.44168514013290405,0.4838709533214569,36,38,12,6,6,6,1571,1541,302,714,714,256,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100139A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100139A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100139A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100139A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100139A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100139A_ET.npz']"
100355A,0.890866219997406,0.8940063118934631,0.8939028978347778,0.8846893906593323,4,4,6,4,4,4,62655,62531,57956,64579,64579,59518,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100355A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100355A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100355A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100355A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100355A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100355A_ET.npz']"
100347A,0.736336886882782,0.7553160786628723,0.7544546127319336,0.69923996925354,36,45,20,26,26,16,3607,3644,2142,3259,3259,1542,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100347A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100347A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100347A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100347A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100347A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100347A_ET.npz']"
100269A,0.6927609443664551,0.75,0.7727272510528564,0.5555555820465088,2,2,1,1,1,1,221,213,165,139,139,87,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100269A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100269A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100269A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100269A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100269A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100269A_ET.npz']"
100369B,0.9284953474998474,0.9280114769935608,0.934171736240387,0.9233028292655945,17,15,12,2,2,2,30564,30566,25277,30668,31140,25794,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100369B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369B_ET.npz']"
100284A,0.8535389304161072,0.8586469888687134,0.8622749447822571,0.8396946787834167,16,16,5,4,4,3,12383,12480,12060,10411,10457,9686,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100284A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100284A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100284A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100284A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100284A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100284A_ET.npz']"
100229A,0.8472282290458679,0.8481478095054626,0.8473140001296997,0.8462227582931519,4,4,2,4,4,2,15881,15681,15204,15946,15946,13812,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100229A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100229A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100229A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100229A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100229A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100229A_ET.npz']"
100383A,0.9009115695953369,0.9067894220352173,0.9095672965049744,0.8863779902458191,5,5,4,1,1,1,34612,34280,31875,29458,29458,26626,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100383A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100383A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100383A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100383A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100383A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100383A_ET.npz']"
100351A,0.912001371383667,0.9138667583465576,0.9184555411338806,0.9036818146705627,15,14,12,15,15,13,37179,36582,31324,33061,33061,28239,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100351A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100351A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100351A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100351A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100351A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100351A_ET.npz']"
100152A,0.7444836497306824,0.7670367360115051,0.817765474319458,0.6486486196517944,6,7,2,2,2,1,6634,6630,5492,4445,4943,3018,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100152A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100152A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100152A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100152A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100152A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100152A_ET.npz']"
100277A,0.7764890193939209,0.8169036507606506,0.8272823691368103,0.6852810382843018,3,3,2,1,1,1,7177,6982,5242,5270,5275,3067,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100277A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100277A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100277A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100277A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100277A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100277A_ET.npz']"
100161A,0.8962364792823792,0.9018427729606628,0.905344545841217,0.8815221786499023,11,10,10,10,10,3,22979,22796,17310,19565,19621,14907,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100161A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100161A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100161A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100161A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100161A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100161A_ET.npz']"
100248A,0.791475236415863,0.8236712217330933,0.8257243037223816,0.7250301837921143,17,14,10,5,5,3,5026,5013,4543,4099,4099,2916,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100248A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100248A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100248A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100248A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100248A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100248A_ET.npz']"
100394A,0.8654807209968567,0.8476167917251587,0.9077949523925781,0.8410305976867676,14,7,15,3,3,1,34027,37293,27640,29438,35382,23785,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100394A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100394A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100394A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100394A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100394A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100394A_ET.npz']"
100212B,0.6933310627937317,0.6698675155639648,0.6876351237297058,0.7224906086921692,20,18,9,31,31,6,2864,2744,2161,2343,2343,1565,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100212B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100212B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100212B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100212B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100212B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100212B_ET.npz']"
100223A,0.45205628871917725,0.4571428596973419,0.4469696879386902,0.0,10,9,4,42,42,0,425,396,32,660,660,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100223A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100223A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100223A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100223A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100223A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100223A_ET.npz']"
100123A,0.8719005584716797,0.8639620542526245,0.8753676414489746,0.8763719797134399,5,6,7,1,1,1,22309,21772,20260,17327,17327,16366,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100123A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100123A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100123A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100123A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100123A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100123A_ET.npz']"
100238G,0.7831110954284668,0.7670873999595642,0.7714958786964417,0.810749888420105,31,30,7,34,34,1,4275,4289,2814,4123,4201,2507,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100238G_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238G_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100238G_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100238G_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100238G_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100238G_ET.npz']"
100263A,0.7006061673164368,0.7535686492919922,0.7608175873756409,0.5874322652816772,7,7,12,8,8,6,4358,4287,2250,4679,4911,2731,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100263A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100263A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100263A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100263A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100263A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100263A_ET.npz']"
100228A,0.7944326996803284,0.7882347106933594,0.8247419595718384,0.7703214883804321,13,10,12,6,6,3,35691,35461,30808,26968,28770,23777,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100228A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100228A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100228A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100228A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100228A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100228A_ET.npz']"
100243A,0.9433205723762512,0.946782112121582,0.9479023218154907,0.9352774620056152,4,4,2,2,2,1,57337,57386,52958,53434,53617,48614,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100243A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100243A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100243A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100243A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100243A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100243A_ET.npz']"
100153A,0.9123979210853577,0.9164265990257263,0.9154817461967468,0.9052855372428894,20,17,25,27,27,10,37131,37073,32002,35763,35787,30016,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100153A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100153A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100153A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100153A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100153A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100153A_ET.npz']"
100318B,0.7843289971351624,0.7736842036247253,0.775564432144165,0.8037382960319519,8,8,1,1,1,1,437,430,355,323,323,287,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100318B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100318B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100318B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100318B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100318B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100318B_ET.npz']"
100344A,0.8196443915367126,0.825624406337738,0.8418038487434387,0.7915048003196716,10,10,3,3,3,2,2408,2275,2228,1916,1916,1633,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100344A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100344A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100344A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100344A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100344A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100344A_ET.npz']"
100187A,0.8973891735076904,0.9195602536201477,0.9208699464797974,0.8517373204231262,2,3,4,1,1,1,21685,21498,14970,19700,19700,12515,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100187A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100187A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100187A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100187A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100187A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100187A_ET.npz']"
100132C,0.8101751208305359,0.8186923861503601,0.8277712464332581,0.7840616703033447,17,14,7,4,4,4,5391,5273,5037,4046,4046,3521,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100132C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100132C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100132C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100132C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100132C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100132C_ET.npz']"
100386B,0.8881356716156006,0.8861138820648193,0.9115104675292969,0.8667827248573303,15,9,16,4,4,2,63750,63412,47731,63737,67417,48180,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100386B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100386B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100386B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100386B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100386B_ET.npz']"
100335C,0.9197561740875244,0.9247093200683594,0.927865743637085,0.9066934585571289,10,11,4,3,3,1,18015,18072,15865,17421,17556,15001,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100335C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100335C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100335C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100335C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100335C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100335C_ET.npz']"
100397A,0.5558559894561768,0.6466265916824341,0.680735170841217,0.34020617604255676,7,7,3,1,1,3,990,942,634,507,527,142,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100397A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100397A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100397A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100397A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100397A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100397A_ET.npz']"
100190A,0.9228050112724304,0.9268871545791626,0.9294326901435852,0.9120951890945435,4,3,3,2,2,3,17330,17226,15322,18081,18187,16269,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100190A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100190A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100190A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100190A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100190A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100190A_ET.npz']"
100120A,0.333376407623291,0.3371647596359253,0.32958802580833435,0.0,4,7,1,5,5,0,162,168,28,99,99,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100120A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100120A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100120A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100120A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100120A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100120A_ET.npz']"
100347B,0.5442313551902771,0.5552660822868347,0.5486009120941162,0.5288270115852356,41,44,14,23,23,7,1297,1326,770,1390,1390,739,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100347B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100347B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100347B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100347B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100347B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100347B_ET.npz']"
100216B,0.7722258567810059,0.8250988125801086,0.8302453756332397,0.6613333225250244,5,6,7,5,5,5,1075,1048,428,949,949,322,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100216B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100216B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100216B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100216B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100216B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100216B_ET.npz']"
100358A,0.461740642786026,0.4632302522659302,0.4602510333061218,0.0,11,12,6,32,32,0,608,587,184,847,847,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100358A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100358A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100358A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100358A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100358A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100358A_ET.npz']"
100412A,0.9030334949493408,0.8866883516311646,0.9363008737564087,0.8861111998558044,29,6,85,7,7,12,53009,60050,31443,47572,61443,33199,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100412A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100412A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100412A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100412A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100412A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100412A_ET.npz']"
100248B,0.8747773170471191,0.8782731294631958,0.8846146464347839,0.8614442348480225,13,13,8,7,7,3,28382,28031,25854,23365,23388,21174,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100248B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100248B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100248B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100248B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100248B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100248B_ET.npz']"
100109A,0.9420372843742371,0.9400517344474792,0.9480423331260681,0.9380178451538086,6,5,16,5,5,7,177791,179131,156216,181402,183395,162650,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100109A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100109A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100109A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100109A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100109A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100109A_ET.npz']"
100210B,0.7641876339912415,0.7688960433006287,0.7730348110198975,0.7506321668624878,13,17,15,17,17,6,5843,5796,5343,6567,6620,4939,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100210B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100210B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100210B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100210B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100210B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100210B_ET.npz']"
100150B,0.6404737830162048,0.7290322780609131,0.7272727489471436,0.4651162922382355,4,5,3,4,4,1,141,139,32,169,169,11,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100150B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100150B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100150B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100150B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100150B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100150B_ET.npz']"
100177A,0.8565192818641663,0.8908640146255493,0.8914664387702942,0.7872273325920105,3,3,3,3,3,3,2357,2347,1649,2481,2481,1514,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100177A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100177A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100177A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100177A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100177A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100177A_ET.npz']"
100239B,0.5713633894920349,0.6262626051902771,0.610763430595398,0.47706422209739685,9,11,1,6,6,1,376,383,111,416,416,216,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100239B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100239B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100239B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100239B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100239B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100239B_ET.npz']"
